addr,side,group,btcblack_found,btcblack_latency_ms,block_height
1AYrMaDjR1vnSUrJWVEPAQNs8vgAzACucZ,output,target_blocks,False,23.8,
3ErCct2zjeCzce574vJWbBmJ6NNcyZ7Fw9,output,target_blocks,False,87.5,
1Naxoy1AVthxB1ejPe9m6mUKeeaQo5avPq,output,target_blocks,False,23.7,
bc1q8xusv2uru3fc7268gd4cx22mznllhknyxw6keu,output,target_blocks,False,27.6,
1Et2vQakN4hRbSntDqe77CjUsSDuQ5zcAU,output,target_blocks,False,24.4,
3QNzd7z156uFvtn8Rshvbei2CBEEQZ5CPW,output,target_blocks,False,30.3,
bc1qt0cscdgnlq9xu4rtuywsuhrvr0ym2dzdx5mz42,output,target_blocks,False,22.4,
bc1qqk648v5h9hcvytuqn2c6md0fk79awhewyeara4,output,target_blocks,False,25.6,
1DmpkihmbcFRqyugxo2BFUbdTbtCwBNXU2,output,target_blocks,False,23.2,
13ssazEqxcvG8Jo5wHisW9wj53HLDqXWae,output,target_blocks,False,26.2,
bc1qr7m5sqknuyencrjwx8d56fksw8n4p7zcex8m2e,output,target_blocks,False,24.0,
1GMvfP79ThYBwcEEVTvJUL67CmnrGUo4ef,output,target_blocks,False,90.0,
bc1pc4exr8lkacs8at4p7nus0hd4nvsqeln4q2eupumaswf9w8qsyejss6a0za,output,target_blocks,False,26.9,
bc1q4e3mm0dm9jv3j4cy6vdfjxvd44v94fyscfsk33,output,target_blocks,False,32.0,
bc1pama04qex8eqj8qky9xsyscr3764u99hwqs9cnu0ceu4999r32nqsvaw60z,output,target_blocks,False,22.4,
bc1pjx0r556hxq5lq2rt62gavf4zc47622st49ralj27gxhrthaxrdtsaxl32g,output,target_blocks,False,27.5,
bc1qxwwqcsktpzmcxgwuy8sxrdfejqlrlj6kpfq7kr,output,target_blocks,False,22.8,
bc1qzdk9t7c7r6wsxnyygm8uqxye0fct0kw3ufnryp,output,target_blocks,False,26.4,
3AYroEbJLgN6jG4hRw5HKFBmcM3H7pJEVE,output,target_blocks,False,21.5,
bc1q7a5dw7j8xkgqhnca8dptpp2qg8lpgzytucfcka,output,target_blocks,False,26.5,
bc1q0c5qezj2g4n2ryuh6v0kyffhgmp8a0qv5dtsc3,output,target_blocks,False,22.3,
1ByYNa2t8vgN6QAciLY4UcrpQfSBvwCBR7,output,target_blocks,False,22.2,
12E9hFygvWBHeBLiZzUijnp88qz6oJ6JG6,output,target_blocks,False,22.4,
bc1q7vmgqw5kq79uqthywpljw4jklk74fwxlspxzsr,output,target_blocks,False,22.6,
bc1qqlp8tekk948mehaxmcygxc3v6epc7j0c34fsm3,output,target_blocks,False,23.3,
bc1qvqgdqt86l7pgar8z92yerphe5f5sces9nktn6s,output,target_blocks,False,26.6,
bc1qmvujfl6y38g7rt223rznnlm5h4t5drnn4ueppf,output,target_blocks,False,22.7,
bc1qwfmm5jjpu7d5mauemytm7dycjuv3tx97t3szmz,output,target_blocks,False,88.0,
34Mu23RAHBsMYGvxxTCBriprb5iP7qUBJd,output,target_blocks,False,24.5,
36K1yu7BKvkWw5u14iyqys5gmSvzeoQLw2,output,target_blocks,False,25.2,
bc1qxt75x06a7p2ljmspw2f97egvcee3v6xealcphs,output,target_blocks,False,26.9,
bc1q64y5e0hrguz47d9u9zxj22ag7sxrkfgsz72mfh,output,target_blocks,False,88.0,
15E6HrcmnZQSw3yvMQM4Ne99P2tzmwVo1z,output,target_blocks,False,23.1,
34JC2dpGArbW2hU12qVaC8dop4QFYffDUi,output,target_blocks,False,23.7,
1Jhmv79V5PZxDmgemAzkjmfwaRkLhzvTej,output,target_blocks,False,22.5,
bc1q3w3cz4qh6pewuaxydk2xrzae9m7a6su95akaea,output,target_blocks,False,23.1,
17nRgpAMfCiHAXnWQnZj6TFuVgbjWespuj,output,target_blocks,False,23.0,
bc1qahvmc7pvr6tq63ekfjvz9d7s04ztn24f5ewchn,output,target_blocks,False,22.4,
3HGwgxE4xZRX3dttDJ8Ex4gXukSE1jKaXQ,output,target_blocks,False,23.6,
bc1pq0slcpy2w44rql3l2qy7374mghgvgwuzgk235pger0h586lm9ehsphewqk,output,target_blocks,False,24.7,
bc1p5yfkqwhs8c2apyh7hsgxujrdvllzc65f3cye9rgz4enfk4z8xxpq0qawr0,output,target_blocks,False,89.1,
1NHtjyajgxDsTaygJUVzHJMQGj9NQGgppG,output,target_blocks,False,23.2,
bc1q8z40ggjaj6w7sqq3zwn3ef434ddcxv5hznphmu,output,target_blocks,False,23.2,
bc1qnkjfee5csdr3n8s8njadqrf74kxygrw9ksct6m,output,target_blocks,False,24.0,
15hi51LFXm5bGtjriatgTMxUjY6WZyFse6,output,target_blocks,False,21.8,
bc1qx3jk5ak5akk63e330uanmee3p2zw8yf33s2pyj,output,target_blocks,False,23.5,
3GJnscNfuBCKcVWcdvdHcaRX4DEPmwxstD,output,target_blocks,False,88.3,
bc1q08uxr830jj78umz55awu3mzh6gn3ydw4372mn4u33tynwlyu206svy0yja,output,target_blocks,False,23.9,
bc1q5cm7q608zfktzxml8afn25wt3k5f9fpks7xl8y,output,target_blocks,False,94.1,
bc1qrpqfrdqlyjq7hqk7czxvgkkzrkd66dhn9jxfzc,output,target_blocks,False,91.4,
bc1qhh8wzqayvec9aa43vrmf4ry56c2qdcmg4m8379,output,target_blocks,False,24.2,
1EMwQQsW6hfb7TbkE1zKU2nps1vkJFn5TH,output,target_blocks,False,22.9,
12Bj8YK3HzNPqh3B7CSpX2YUoWtFuAGjJC,output,target_blocks,False,24.0,
bc1qeqsvh3624z9na4jhctq26jha8r5p3qc9uj7uyh,output,target_blocks,False,23.4,
bc1qpn7tpt9rkmdwhz69zvjp5u4leykag2lce634r8,output,target_blocks,False,22.6,
bc1qg3arrg0n66mjn0dq657kgwy6p90hkggsrz0ywd,output,target_blocks,False,24.0,
bc1qs84wmtnnjfnr50c36h9mdrmukc774u4r9ts5wc,output,target_blocks,False,21.9,
3Jq8XjrYJEwxGgE12KGL7MeiK5anGHkmHb,output,target_blocks,False,25.8,
1GrwDkr33gT6LuumniYjKEGjTLhsL5kmqC,output,target_blocks,True,14.8,
1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,output,target_blocks,False,25.2,
1AfCc4F9c4VTYSE31PUe2kUEKs6ZxiDjxm,output,target_blocks,False,26.5,
bc1qzfsqph0mz7zq68qrkeysdwm9697c2tdljqwyhc,output,target_blocks,False,23.8,
bc1qylrcfj22ff8hv8szj4d3j0aqyzrwm9gl0x8z35,output,target_blocks,False,23.4,
3MXkgC5tAgbPT5NaGALCy7hZ51x1V1xjxK,output,target_blocks,False,22.7,
16crLquRzpejZEpNWVk6HYbidnibHaf7si,output,target_blocks,False,23.8,
3LBG1Z6ThLGCoQCeZH2PQVtzivV34P8URi,output,target_blocks,False,86.0,
bc1q4479hamlzsa4jkw6x9xerw2lwchja9gmul3qs5,output,target_blocks,False,21.4,
bc1qzhx96lam9nwkuhtppmdfeen6f2kdy46xvtpcdm,output,target_blocks,False,23.3,
bc1qpqvrmgrl0zpdhqpg84znmw22drxhn299ud8nzh,output,target_blocks,False,24.3,
bc1qwu7g9rv07d76hsnc0qq77udw557v9p7gar5t37,output,target_blocks,False,88.2,
3QzpS6hsthCHgnKrmMkSThxaMPG3rswMMx,output,target_blocks,False,24.0,
bc1qezl4g52chezyqwdl0rmfmx62j32pnw5gusqvwd,output,target_blocks,False,21.6,
bc1p30hw35wcrljn6xqd578xzm2exdkgraef0eexj6c2nta9xguhq3rs38wpfj,output,target_blocks,False,23.6,
bc1qzqgt2u3dhw2tfq53f5p8fjmuyguqapv6nd04fz,output,target_blocks,False,22.0,
bc1q4pgjrac0y2lyesm2xgaf0fp4rxnezqhahmxt2c,output,target_blocks,False,23.3,
bc1pm6780vmappa69tzec7avzplsg4tpkwe0e52fj0l328k6gvflh0ds02sdyy,output,target_blocks,False,22.7,
bc1pv5nph2wkvarpm7846wfxek8xv2de3xd2fn4kl80948tfeyyume7s8szh2m,output,target_blocks,False,22.7,
bc1qnal50y9aqtmsvcuvuk8d3sz7awwv7d52t2pprt,output,target_blocks,False,24.1,
bc1qnla54adahkf5zr467xl37xq9zu4smjzmjygcud,output,target_blocks,False,22.5,
bc1q3mzuhh49e597mw9y7rmn2s66fwxz8xh6ancqce,output,target_blocks,False,24.4,
bc1qmzd0nrf660m3kshnlsk6l88thd4zqlyyp78cp5,output,target_blocks,False,27.1,
bc1qgwmasdf8ky6wwsvgvxam7cxk248uf7herwn248,output,target_blocks,False,88.5,
bc1qyev7aq603crnlq0dfschywn0dlurpctznpksvj,output,target_blocks,False,25.8,
bc1qcygt0ma4tka5y2nj549zd5ud7j2a00nwaj8g30py79kdnqje0pcsw7cl6h,output,target_blocks,False,96.1,
bc1qdhe78v78ffxahzjjkn0slvvsk0d62fv0p3r8quezyakp3y5gqpjq2pkneu,output,target_blocks,False,25.9,
bc1q2qql7qp5rg7yz7kn9pmgynlrg384w84uennc0t,output,target_blocks,False,21.9,
bc1qp6r2373yskjttl2nv720675cypvryv2s9xyk5s,output,target_blocks,False,22.4,
bc1qvqdqvfh7fmm96nlpu0ev3a6zpnw0lq98xe37zy,output,target_blocks,False,23.6,
bc1pfxemwawy464wq270xxyej304fs9s0y4pm75ue8kup466jhqcyqtqlaeays,output,target_blocks,False,24.6,
bc1pg0fyqd2aevaph4ln0fdqtpv3rqdn3z9h5x3hpux0r0ye8mc3ur0sufl4mm,output,target_blocks,False,24.4,
bc1qa6rlxgqse7t24w30ynqm86mqr4phtgxw403ss3,output,target_blocks,False,90.1,
12EfqaZMv25o9G7K2sceNnZdhPFKiaYufh,output,target_blocks,False,23.6,
bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d,output,target_blocks,False,23.3,
bc1qdljee9mle0pfmu5sfjnr0fyg0d5jm00cc4dlxp,output,target_blocks,False,87.8,
bc1q55u7c2mu9aw8kewsgatwx99hmwfkk06qkwzxpf,output,target_blocks,False,22.8,
1Kfb9cHqxCwyx3amdxCwBRZWY7ikzqRwSs,output,target_blocks,False,23.0,
bc1q22edhz4fl9qn92w2t9cec4ygr2g0e694uwzmdv,output,target_blocks,False,23.5,
bc1ptpejfa6fk55vvvthsuakl7zh7744fl2j70e47whz8gdpvl4cnfhsm5zpp4,output,target_blocks,False,22.7,
bc1qxpecu2dgk9p7fc7urh5cshss6n05qmd5k086fv,output,target_blocks,False,25.1,
bc1q0m793npa90feca55wec4clqxf2srxmrclh8lng,output,target_blocks,False,23.1,
bc1p2n7ezfhkfu8x4nk2r27kkrmtmn6r2jqm8g3z4qs5zef6fzu7se6szmarvg,output,target_blocks,False,24.0,
136FND934yj7Ma5fg5RiFtuY6cHyuprCnc,output,target_blocks,False,22.6,
bc1qukgmcp00q4f25tvvwf390dwd3l2zpj7tn0h63a,output,target_blocks,False,89.5,
bc1q66uxx4nkdyqw2dtvmc37lxqjqj8rq452hfge80,output,target_blocks,False,28.9,
bc1qnrr00lfssuy0nvhgluglv29a4atqs2ygv9sltz,output,target_blocks,False,22.4,
bc1qn2y5euk4gpnkmhl8v4w86gldalhlg2dwydcll8,output,target_blocks,False,22.4,
bc1qk9g5a224ja72tt8h7jtsxejuhxsm2t5ar292yk,output,target_blocks,False,23.4,
18LBRoAQrwAsFmCoj1Ry5qfy29HBVeNp9g,output,target_blocks,False,24.5,
bc1q3hk4hmaqa2vdur53sx6vx56dg8pnxw2smj85v4,output,target_blocks,False,22.6,
bc1q0dm7t7fpmy2c5tvy5w8h5fps0pmrrec70hlraw,output,target_blocks,False,22.4,
bc1qdstkagh9j4atkpe8s5qkygwvqpvr24p6pfq22k,output,target_blocks,False,23.3,
1Fhr3sdeUEHDi4GaAtg3fkxmSyz5PYPEH6,output,target_blocks,False,23.1,
bc1p9e5e5lr8axvfq9k57l7tgqd2gyafucg0099p48zkemzw8agdspwq8qn8t5,output,target_blocks,False,87.7,
1FFgEt37KbmvBBYogYE88T8fNBmw1dvtTJ,output,target_blocks,False,22.3,
bc1qdmgvggmtp7xruxl7wsxs9wlsqnparkvcjycvql,output,target_blocks,False,22.1,
bc1qcwrnhx4ut6gatvhe5xcmjqjzwks4wmla6mlywt,output,target_blocks,False,23.3,
bc1qyneexz4nysyafy53l4a0jt0ddchh9vku28s9wp,output,target_blocks,False,22.4,
bc1qscmrm86erp6zsppffd36rsdtd5maznukpdwtup,output,target_blocks,False,22.7,
bc1qn7ks7zqm7q6f53pv9lt6dxdlupuav2p8r8t4q7,output,target_blocks,False,24.4,
bc1qlmlvrg9p3m6gkp64826gwuud8kdwc4ltyr4e0h,output,target_blocks,False,22.8,
bc1q4h455ygnczq82e8z0dfuvwh3lkvpv8h0vr3s5r,output,target_blocks,False,24.6,
bc1qrdn5g5fr503x3y4hsx55ae9427z4az0r0lah62,output,target_blocks,False,21.8,
bc1qcln982ee4txepz5cqd6qw05rxm8q8kysa3pvzh,output,target_blocks,False,23.7,
bc1q8dae8kav4dsfhqnd09sz4c0nwfdqhnrk88cyd7,output,target_blocks,False,23.0,
bc1q6wfuxqyqn505xma9w4t0zr4k2rtvfllr0tkpfz,output,target_blocks,False,24.5,
bc1qvlmw33zc93sx4uhs3z3c82g4g4pcaplaz4srjj,output,target_blocks,False,31.4,
bc1q3932ak5u9g0su6m0qgrzt5rtcv2e9t88tgpqay,output,target_blocks,False,23.8,
bc1q8jsmv6y65zh5p5k2hv68mxdj4vstyhuxmpypwg,output,target_blocks,False,26.1,
bc1qanhj6smxzydrzjhr5hmn3vkh4hy93j8f2j2u4g,output,target_blocks,False,88.6,
bc1ql7zrh7a2wltxzffjugyqw2yym7ctttldjp4yh9,output,target_blocks,False,22.6,
1LrWj9pFvjgTSg4t5Y2v1BS9A8PBg5nNzu,output,target_blocks,False,24.4,
bc1q9hlac3zxtwmlsaa4tes7cx7kwqyj4q0njzhdec,output,target_blocks,False,22.5,
bc1qd5m4devp6m5p4k0p4mytaedhjf96ncucd79sre,output,target_blocks,False,23.6,
bc1qqqdpkja0akhkq30snqgn88le8hcya4lxl6x2xz,output,target_blocks,False,23.7,
bc1q7ypv2klgl0rl8uz208s53zkda5njdz69rj3wnm,output,target_blocks,False,22.1,
bc1q8a4wu85gf8wedg6k3qs8luqcv2rxrlzdft2k64,output,target_blocks,False,21.2,
bc1qd27327kcyzrhenry2jq37eygzphkq4rslpg28j,output,target_blocks,False,24.0,
bc1qhl8vwts9lkzxsm526zpjkt46qr5mellhjgs374,output,target_blocks,False,24.8,
bc1qjxpygx5unlx6g48rmt3cjca7yqa9050snynzu5,output,target_blocks,False,89.8,
bc1qa62w6c96rlrx74zdzlcuq9kr4xsuf0fl0emw7t,output,target_blocks,False,24.5,
3FTj4qEmNBK4YVdoQo6vyTzfeGorL6CeyN,output,target_blocks,False,89.3,
bc1qed40np4wudddeesnfhdgxzhxmetw5daerke2v0,output,target_blocks,False,23.4,
bc1qg3sdsmsqqxdaw906gz59x4ypepy8e959d8a9s2,output,target_blocks,False,22.8,
3LnNYgjdtQAvtyxamXH9qpAHWz4eHJsm1C,output,target_blocks,False,87.8,
bc1q4g98a8qsx6nfs9xvczt4gvmttnz948pdh3xmaq,output,target_blocks,False,93.4,
bc1qklrplgdktly4asj7mfezlz2e7e7d056hnfudhx7a4pw22p5g6n7qd27wsu,output,target_blocks,False,23.7,
bc1qz9zdntgkp6s5snu0hjw5tg4sz3r8a3qu7fqv2y,output,target_blocks,False,89.3,
bc1qe0ew33k22c8k2v3jrl8qk42ry5srxqhawfkek8,output,target_blocks,False,22.6,
16voSJJ4oen3bh2MQTRpduYK7DqszJEcFy,output,target_blocks,False,22.7,
bc1qpk4577pr4e2sfggc7jjvnqutrlazvmudyhzwed,output,target_blocks,False,22.7,
bc1qavlr04mlcswyzm3epg2neq0kpat8q6ja769lckggl8fdmrq8htks02r8we,output,target_blocks,False,23.7,
bc1qa93glp7c0a7ptmraag0saq9mxecd2t0r35xjkl,output,target_blocks,False,23.6,
bc1ql579s83z9sacpx5gfcqkw76s832tumwdm9ymu9,output,target_blocks,False,24.9,
bc1qankvuvdcdcqgvhmv32f7fwwv4x9qqw7src33yj,output,target_blocks,False,24.7,
bc1qvlprl83rhjcnd82887x88yzm9q6d5kwlqkyy0z,output,target_blocks,False,24.8,
bc1qwj98cxgx232kf6p54lkn8wux2azfccvw26dqk2,output,target_blocks,False,24.3,
bc1quu08hpnrygg80ffvfjrl7vw4vgre2ywc63w77q,output,target_blocks,False,89.0,
bc1pvqsfgnye6jrnq6mjlvsp009sjvnxyf4gzej2j89ceg3qqg6dkr6qx0gt7a,output,target_blocks,False,23.2,
385qMeFmSCAQfz8hq2yXiDnNAGXVycxTF9,output,target_blocks,False,24.8,
bc1qk9lqtgxd40dycy66sz39t3jhk3w043nzxrssrk,output,target_blocks,False,23.9,
3D4gTQvB3ZT1f1o2th1uve4yETrshME9Sr,output,target_blocks,False,25.2,
bc1qldtfrxxf5w8e5jc80r7gcvp5mztna4lx9fg0ed,output,target_blocks,False,23.8,
15sSQWgxyV7Aj45ea6W5qSM35pX2d1phaF,output,target_blocks,False,23.9,
bc1qzgxzfftrhhz82r5xnm9787r66tnx4c6l6eww4u,output,target_blocks,False,22.5,
bc1qpnk3sdnec2pev62gxdc4vm5wzjd4tcxk4rv73l,output,target_blocks,False,87.8,
bc1q6nh7nf8486jntzktl99xjm5t50jhv5um83tj7t,output,target_blocks,False,90.5,
bc1qr6ym750vt7w529xx67p70w0cqn099cywe3zj7p,output,target_blocks,False,23.4,
bc1qzfugvdcrkh4dc53nvvqk846tupxy229vg59je7,output,target_blocks,False,88.0,
bc1qmm7lantpf7tl7l8ydu27nn83mys53x3jmk4hch,output,target_blocks,False,23.0,
bc1qp2ftljr6rq6adl9dyd9pjcs9cqnetyglre2t6j,output,target_blocks,False,88.4,
bc1q500dz9p8e7g4yp2te0dd0y05mcrkhye05mdnrw,output,target_blocks,False,25.7,
bc1q29pm7g4tem3favpnumput7vhncgz935fq6jtur,output,target_blocks,False,22.2,
1MLs7Zo7itdk5VoaR5RLUtjMuoQVshe6qK,output,target_blocks,False,22.6,
bc1qy7ryg2h9e02xsnrwlgtfkv0uc2sk0rsqezt5gr,output,target_blocks,False,24.0,
bc1q9hl34fjgcl85vxh7xy3tmglkae7w9j6vz727s5,output,target_blocks,False,22.6,
bc1qgt4xf5m2l0g2e0alqrfs4808rcefjyr0jsm96e,output,target_blocks,False,23.7,
bc1q89u20a7umlnyjgljtjpp6cku3690szhrxrt707,output,target_blocks,False,21.2,
bc1qg4e8pgw4cd3fqdka85l49ukt3kwn5g0k87ax98,output,target_blocks,False,24.0,
bc1qursvy2t5rgf0ca8cjkvcqxhvu6dcqnnwc4nc8f,output,target_blocks,False,23.8,
bc1q3k2zvujl47qyqcrnc0laww27qf5shtv9d49whg,output,target_blocks,False,23.0,
bc1qhpp7tsg0gmn6nkt43q7zjdw6hatgxprqtmenhz,output,target_blocks,False,91.1,
bc1qywf3x40xk66l4ldu8hl64j2rt3rdfq83tyf5s8,output,target_blocks,False,89.5,
1JzWRz8bjAhgXBKp7iMStdYQz3AGcH8ZPv,output,target_blocks,False,24.4,
bc1q3shx3czfrkhpxzlnkennmatwh5gwqzf8mrmux3,output,target_blocks,False,25.2,
bc1qnv93naef6zlc8hqgnxvmqly0dxg4hatep3t7p5,output,target_blocks,False,26.0,
3J7PooFrtpmUpmbcbGgzpdVcHpig2JX3Dg,output,target_blocks,False,24.4,
bc1qnau3kupn6vf23fh5dqkj2exzrhtdqh3va5ry4e,output,target_blocks,False,25.0,
bc1qn5294n7r8yueq8tueje3zz3pnja2mgzd0s3ye7,output,target_blocks,False,23.0,
bc1qpzzd09s4zehvyyq6t2ye3m3ce7ps3suaxegx07u8fu8llmxdxcwsy0q7gk,output,target_blocks,False,22.7,
bc1qp63d3kehg93r96k9e26qp6n90km5ee937wn7pg,output,target_blocks,False,22.4,
bc1q2zzy5cr53ask7lfrr6jz7ltupsdyy3rwnfkmxwqj7t4ky6ld8d4s00rp2a,output,target_blocks,False,22.0,
bc1qvyq8zqyepz0pgs5rnrtmq7dwde3j4vjm369sa3,output,target_blocks,False,22.9,
bc1qp9t563qs4kfwd49sv7e6vf8vekg4xk0s0v6cy6,output,target_blocks,False,27.9,
bc1qzngqqn0y2h9w3ph7guqafp2jvvt9j0qrq5spyu,output,target_blocks,False,88.7,
bc1qe5yuakkvz97x6snlmh8zmzrpzgn0r28822qrd470hhe8jsanx6gqq52dm0,output,target_blocks,False,24.0,
3JfTGU9ak6AidD1Wb7dFEGrPkHfW2ps7rn,output,target_blocks,False,24.9,
bc1qw58g0upksauhm3hjns2a4gp4txyyyl8jshr3k2,output,target_blocks,False,23.5,
bc1qvagxu7vccdhhvpl99v794057aek494mxy2p72z,output,target_blocks,False,91.5,
bc1qdtf042zrathtgcr24u3cazl2e6p7e4ut6fsh56,output,target_blocks,False,23.4,
bc1qscej7afwa57tvcaptxu5sd0xwvyd6e4ngkukg0,output,target_blocks,False,25.3,
bc1phc0ugx32v3xrqleulmzsteq8vryegfr4d93yyl5786aek7gn3ams6zyxuk,output,target_blocks,False,22.3,
bc1p6yye9hw9xwe53cjc3refkq6ztg2576lg99dfmeqkyjk8k2m5jt2sulc84k,output,target_blocks,False,21.6,
bc1pqfp4qla7n52pgyycldq3dgxn2urlq3ncudqhysv4p753gtqqpp0s0cfn97,output,target_blocks,False,23.7,
15NDraXxoTpS8jHgVwb6T9RWfapiwpc1uf,output,target_blocks,False,90.0,
bc1quvjqwtjyuastqfts97y0tmzyk8d8gavj5a443t,output,target_blocks,False,23.3,
bc1q3sy3eld0c3xpzg8ewr8njpu3yq0khqc6cwfeje,output,target_blocks,False,25.7,
bc1py7k84nacvmmhtzn7jk6fxekm0kw0ljf86czgs3q3uddku7cezcwsuxsweu,output,target_blocks,False,23.0,
bc1q04q3tkhtfkl9ws39lf8xf3kahsqk0r2lndc7q6,output,target_blocks,False,28.3,
16K7KM2EdVeL28ki94f92c1opiCRx1ZCVz,output,target_blocks,False,21.5,
bc1q7k050e0253h87pvxx2zjkjvk23h7c5ryjqc8ts,output,target_blocks,False,28.0,
bc1qgup9a288fqmxax859gjzqv42fr9ullpjfrhh4z,output,target_blocks,False,25.8,
bc1q4dx3wj4nf4u4qscrdsyxrlstsn0gfnfq0zq82a,output,target_blocks,False,89.4,
bc1phgdxraz67704rvy4jvzgk9y9kmanxx6tlsl2hd689ytk77uy84xsnvh7p5,output,target_blocks,False,22.9,
bc1prtdxxyywlt7s552vr27lpv3k2xpf8ckxx8pe0ywjw6y6ymmrh2hqlhmmqk,output,target_blocks,False,24.6,
bc1q7zkuwqx9puflne0wekhvsqqgr86umw3zjxtv40,output,target_blocks,False,23.2,
bc1qhr44d9ynh4qknd750rzdjyecshercsv02l2jgv,output,target_blocks,False,23.5,
bc1pflpljf3mqjzp8xecz0mjxfhdg60yqfhnglcm9arq6c6a5rl696asgc4kfe,output,target_blocks,False,24.6,
bc1q6p6qnj47dlyz0aycdjeev0rc6qqyc8t70cm90m,output,target_blocks,False,87.6,
bc1qldk0vkm6fulnwaanxm6fd394027y9vqjlv2n0r8gv5nvx2zux9ushfc083,output,target_blocks,False,21.5,
bc1pvu3e7nsafkyj2gkf2uyw5xzh5xygvuwgzhvcgduz5l2zuh3x4m7q70w5xs,output,target_blocks,False,25.1,
bc1qcczau8ep6xv695s0w3yzyyc758xjhsld9hg7m0,output,target_blocks,False,23.3,
13aztgLEdbQv4gYQDXvncQwpJ4oyYbxPUY,output,target_blocks,False,23.8,
bc1q6nhrkvjghuzplp06elvr356422w3ehg7g6628x,output,target_blocks,False,23.8,
bc1qch8qeftjkdgs7ljnnsq8e7mxnr8yvzx89w3gfz,output,target_blocks,False,87.3,
bc1pz6sh480m7a43vs5nlwfvf7k0l85a49ctwnvauuxdcql4wrwhxqhqpap82c,output,target_blocks,False,22.5,
bc1q4v4qhl84sf2zqps9u7gh8pyvwte7j5dsvrd3tv,output,target_blocks,False,90.3,
bc1qu7akmxqqzt922hs68czuckfz4z8992wvuj5qyl,output,target_blocks,False,89.6,
1Fj1tDM6dgo7SUyt1BLt6hgNVMW7vrvJZR,output,target_blocks,False,25.1,
bc1qk5tfvau6xewgvzlchfv7d4twjvrzxd2ecuza740v675dfvlcpu2qld57uu,output,target_blocks,False,23.5,
bc1qml3wt2fess2cpp74a6k3y3vhk37pnelem5lug3,output,target_blocks,False,24.5,
bc1qeclcwa6m365dmaka2dzvqv8vqqrn2mx2al4xzv,output,target_blocks,False,22.6,
3Hpf9ScQnTwAg5RZiYpCop3J6FBxSsrb6K,output,target_blocks,False,21.8,
bc1q8cs8xpywgxq43njq0epqvrrtchp378rljse4kc,output,target_blocks,False,87.9,
bc1qqt98gvtza52zhfp7jfk77vxfr3dgmul874f8fa,output,target_blocks,False,23.9,
3BfL5Wx3qSXcuCTfG1BxzF8ucafrLubpGC,output,target_blocks,False,26.0,
12W4DocPSpqEU8194fBCi8DufVhptzS2Ju,output,target_blocks,False,88.2,
bc1quumxu4mzamltq28wgk8j7d2672mnwllepvpk3z,output,target_blocks,False,26.1,
1MzoPLfhDq4YBKZ8fMHDm4MvgbcC712GpF,output,target_blocks,False,24.2,
bc1pju4g9x5lmpgu5z950w0dmt06ye56ugvc0nyq805ae9uk2vdc324qnjvw54,output,target_blocks,False,23.4,
bc1q50p8r4gxe72e53cyee4394ptfmhstgecmukf6u,output,target_blocks,False,24.0,
bc1ptemglequk727akazvv0uk4xngyknxj0dfevr66klfcxfnr6vwqyqjzq47y,output,target_blocks,False,22.3,
bc1qfu8mfyaa8zyrpvdjzk8acuxe5nrsvx7dyh5q4h,output,target_blocks,False,89.4,
bc1qyqhzymmzpxfq8dva03tz6qvtzn268zuwn67aws,output,target_blocks,False,22.5,
bc1q70s5dqe37gs8yapgc5q0qmvyuvzlcgvze9z9ux,output,target_blocks,False,22.2,
bc1qnpdn5sw485t4lnycf5ueqkf0khc0hfw5xswuay,output,target_blocks,False,23.1,
36QhKbsuDJpJACoBjF5nVqB8zKz7vePEDQ,output,target_blocks,False,90.6,
18R8w1ACBNgHEdiZ7PcCVwJ8zq8G5Px7Zi,output,target_blocks,False,24.6,
bc1qlsu7euewu0pttxnujv43rfvnwskzlkxxpuxxvz,output,target_blocks,False,22.9,
bc1qcfu8rhj2ltm0g0x57kq6g53vgaqzj005yuqd09,output,target_blocks,False,106.8,
bc1qxndjc2jxs8y2m574rckndkw9xedfyduhsmptez,output,target_blocks,False,24.1,
bc1qqem5gdw6prn7fz6hfl54krjhzp66jg5exyah52,output,target_blocks,False,23.0,
128M2bapZGLvoEPcH7dPVAz1gM4T1vJKwa,output,target_blocks,False,22.0,
1KwujBdAhmTTArY4SjSGmUkvdWLM3hvaPF,output,target_blocks,False,24.3,
bc1p30z74vvadv6tvnlp6jmw2cyxunulvssfp7sr77pnl3tzca87yekqpnv453,output,target_blocks,False,22.8,
bc1q4c20lxctv734yzggr6nrcxa4n5w6je6vjdgqm9,output,target_blocks,False,22.7,
bc1q6azcv08eav3cza4veu2xxd56hgc9vcduxez4rh,output,target_blocks,False,21.4,
bc1q20qvlwpdplxpelmdlf7v53h244jctefrzcjjnmdn6ywc5pt0d5usg69ta5,output,target_blocks,False,22.4,
bc1q2jyn2euxhprdelcl5jlf8yfe9f7xnxqu2l3nvw,output,target_blocks,False,24.0,
bc1qmjer5pz4xyddjutztpwpdrrj3unu9qfzkhjxej,output,target_blocks,False,28.2,
bc1qlmlxp4e3qg4z7gnexvykslu6w0rdnv0eyxf5qj,output,target_blocks,False,89.0,
bc1q0n24z24pc78vkw7f57l7l7u42csylggp7hq7qq,output,target_blocks,False,24.1,
